FID;RegName;Rajon;NSettlemen;Broi_Lica;Broi_Jil;Male;Female;Age0_14;Age15_24;Age25_34;Age35_44;Age45_54;Age55_64;AgeOver65;Educ1;Educ2;Educ3;Educ4;Educ5;Area_m2;X;Y
127;ж.к. Манастирски ливади-изток;Триадица;ГР.СОФИЯ;4,732.000000000000000;3,261.000000000000000;2,206.000000000000000;2,526.000000000000000;805.000000000000000;480.000000000000000;1,109.000000000000000;889.000000000000000;512.000000000000000;449.000000000000000;488.000000000000000;2,122.000000000000000;1,205.000000000000000;192.000000000000000;229.000000000000000;411.000000000000000;1,819,951.099500000000000;687,949.940112999990000;4,725,167.184390000100000
128;ж.к. Дианабад;Изгрев;ГР.СОФИЯ;13,021.000000000000000;6,642.000000000000000;6,190.000000000000000;6,831.000000000000000;1,544.000000000000000;1,478.000000000000000;2,474.000000000000000;1,989.000000000000000;1,446.000000000000000;1,658.000000000000000;2,432.000000000000000;6,117.000000000000000;4,442.000000000000000;844.000000000000000;627.000000000000000;832.000000000000000;849,973.089801999970000;692,428.174769000030000;4,726,059.165240000000000
129;ж.к. Мусагеница;Студентска;ГР.СОФИЯ;2,438.000000000000000;1,207.000000000000000;1,128.000000000000000;1,310.000000000000000;255.000000000000000;251.000000000000000;406.000000000000000;362.000000000000000;247.000000000000000;377.000000000000000;540.000000000000000;1,129.000000000000000;887.000000000000000;172.000000000000000;103.000000000000000;147.000000000000000;475,242.609166999990000;693,743.813270000040000;4,726,112.748379999800000
130;с. Казичене;Панчарево;С.КАЗИЧЕНЕ;4,266.000000000000000;1,648.000000000000000;2,069.000000000000000;2,197.000000000000000;597.000000000000000;521.000000000000000;665.000000000000000;726.000000000000000;561.000000000000000;563.000000000000000;633.000000000000000;74.000000000000000;1,517.000000000000000;187.000000000000000;32.000000000000000;19.000000000000000;2,121,764.871460000100000;702,132.324838000000000;4,725,988.066290000500000
131;Парк Въртопо - север;Младост / Студентска;ГР.СОФИЯ;1,276.000000000000000;655.000000000000000;600.000000000000000;676.000000000000000;141.000000000000000;141.000000000000000;202.000000000000000;201.000000000000000;156.000000000000000;165.000000000000000;270.000000000000000;581.000000000000000;473.000000000000000;73.000000000000000;56.000000000000000;73.000000000000000;541,705.655655000010000;694,108.796089999960000;4,725,678.463600000400000
132;м. Гърдова глава;Витоша;ГР.СОФИЯ;4,550.000000000000000;2,824.000000000000000;2,201.000000000000000;2,349.000000000000000;615.000000000000000;449.000000000000000;714.000000000000000;738.000000000000000;610.000000000000000;673.000000000000000;751.000000000000000;1,245.000000000000000;1,121.000000000000000;112.000000000000000;80.000000000000000;105.000000000000000;1,916,574.206830000000000;685,020.124753999990000;4,725,232.208970000000000
133;ПЗ Казичене - запад / кв. Видните;Искър / Панчарево;С.КАЗИЧЕНЕ;325.000000000000000;111.000000000000000;169.000000000000000;156.000000000000000;85.000000000000000;37.000000000000000;56.000000000000000;43.000000000000000;44.000000000000000;35.000000000000000;25.000000000000000;0.000000000000000;34.000000000000000;57.000000000000000;25.000000000000000;3.000000000000000;1,181,933.485240000100000;700,947.481072000000000;4,726,510.397330000100000
134;кв. Абдовица, кв. Димитър Миленков;Искър;ГР.СОФИЯ;1,890.000000000000000;726.000000000000000;968.000000000000000;922.000000000000000;287.000000000000000;224.000000000000000;259.000000000000000;303.000000000000000;247.000000000000000;257.000000000000000;313.000000000000000;65.000000000000000;453.000000000000000;164.000000000000000;60.000000000000000;27.000000000000000;1,066,532.668860000100000;698,952.324295999950000;4,726,057.169569999900000
135;НПЗ Хладилника;Лозенец;ГР.СОФИЯ;342.000000000000000;211.000000000000000;148.000000000000000;194.000000000000000;31.000000000000000;37.000000000000000;47.000000000000000;58.000000000000000;39.000000000000000;40.000000000000000;90.000000000000000;146.000000000000000;114.000000000000000;11.000000000000000;9.000000000000000;14.000000000000000;1,056,971.231549999900000;690,352.764689999980000;4,725,863.026879999800000
136;м. Манастирски ливади - запад;Витоша;ГР.СОФИЯ;9,717.000000000000000;7,949.000000000000000;4,611.000000000000000;5,106.000000000000000;1,741.000000000000000;1,046.000000000000000;2,646.000000000000000;1,838.000000000000000;964.000000000000000;785.000000000000000;697.000000000000000;4,764.000000000000000;2,251.000000000000000;321.000000000000000;469.000000000000000;909.000000000000000;1,348,017.928820000000000;686,856.855285000060000;4,725,737.090260000000000
137;кв. Карпузица;Витоша;ГР.СОФИЯ;2,236.000000000000000;1,273.000000000000000;1,075.000000000000000;1,161.000000000000000;334.000000000000000;229.000000000000000;434.000000000000000;351.000000000000000;303.000000000000000;256.000000000000000;329.000000000000000;451.000000000000000;899.000000000000000;358.000000000000000;136.000000000000000;144.000000000000000;583,050.925916000040000;684,525.583758000050000;4,726,001.605720000300000
138;ж.к. Дружба 1 - изток;Искър;ГР.СОФИЯ;6,237.000000000000000;2,762.000000000000000;3,096.000000000000000;3,141.000000000000000;703.000000000000000;825.000000000000000;1,272.000000000000000;863.000000000000000;1,142.000000000000000;1,051.000000000000000;381.000000000000000;2,410.000000000000000;2,547.000000000000000;451.000000000000000;354.000000000000000;337.000000000000000;1,736,441.310250000100000;696,549.745887000000000;4,726,345.165079999700000
139;Борисова градина - Погребите част 1;Лозенец;ГР.СОФИЯ;15.000000000000000;8.000000000000000;7.000000000000000;8.000000000000000;1.000000000000000;1.000000000000000;3.000000000000000;3.000000000000000;4.000000000000000;0.000000000000000;3.000000000000000;7.000000000000000;7.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;785,608.325045999950000;691,191.356285999990000;4,726,278.144810000400000
140;ж.к. Дружба 1 - запад;Искър;ГР.СОФИЯ;1,553.000000000000000;636.000000000000000;770.000000000000000;783.000000000000000;172.000000000000000;208.000000000000000;286.000000000000000;254.000000000000000;305.000000000000000;215.000000000000000;113.000000000000000;690.000000000000000;557.000000000000000;133.000000000000000;84.000000000000000;81.000000000000000;638,887.025049000050000;695,688.561740000030000;4,726,888.360229999800000
141;ж.к. Изгрев;Изгрев;ГР.СОФИЯ;2,416.000000000000000;1,281.000000000000000;1,144.000000000000000;1,272.000000000000000;258.000000000000000;206.000000000000000;377.000000000000000;368.000000000000000;264.000000000000000;364.000000000000000;579.000000000000000;1,405.000000000000000;561.000000000000000;61.000000000000000;83.000000000000000;100.000000000000000;418,825.492342000010000;692,393.518092000040000;4,726,770.879770000500000
142;ж.к. Гоце Делчев;Триадица;ГР.СОФИЯ;15,030.000000000000000;8,210.000000000000000;6,858.000000000000000;8,172.000000000000000;1,894.000000000000000;1,403.000000000000000;2,332.000000000000000;2,532.000000000000000;1,851.000000000000000;1,758.000000000000000;3,260.000000000000000;6,907.000000000000000;5,119.000000000000000;1,040.000000000000000;797.000000000000000;967.000000000000000;989,324.717165000040000;688,229.588635000050000;4,726,146.723829999600000
143;Войскови район Горна Баня;Витоша;ГР.СОФИЯ;69.000000000000000;24.000000000000000;38.000000000000000;31.000000000000000;9.000000000000000;7.000000000000000;8.000000000000000;14.000000000000000;13.000000000000000;8.000000000000000;10.000000000000000;12.000000000000000;40.000000000000000;9.000000000000000;6.000000000000000;0.000000000000000;644,775.291603000020000;683,141.495117999960000;4,725,821.055309999700000
144;НПЗ Изток, м. Къро;Младост;ГР.СОФИЯ;0.000000000000000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,796,333.525889999900000;695,031.663639000030000;4,726,507.957130000000000
145;кв. Павлово-Бъкстон;Витоша;ГР.СОФИЯ;11,359.000000000000000;6,247.000000000000000;5,425.000000000000000;5,934.000000000000000;1,464.000000000000000;1,154.000000000000000;1,831.000000000000000;1,832.000000000000000;1,561.000000000000000;1,422.000000000000000;2,095.000000000000000;4,834.000000000000000;3,494.000000000000000;631.000000000000000;465.000000000000000;604.000000000000000;1,177,576.311969999900000;685,969.751526999990000;4,726,078.267430000000000
146;кв.Карпузица;Витоша;ГР.СОФИЯ;5,438.000000000000000;2,799.000000000000000;2,655.000000000000000;2,783.000000000000000;740.000000000000000;569.000000000000000;910.000000000000000;921.000000000000000;757.000000000000000;798.000000000000000;743.000000000000000;1,423.000000000000000;1,804.000000000000000;194.000000000000000;137.000000000000000;202.000000000000000;940,754.053410999940000;683,978.181031999990000;4,726,199.491430000400000
147;в.з. Горна Баня - Домуз дере;Овча Купел;ГР.СОФИЯ;5.000000000000000;2.000000000000000;3.000000000000000;2.000000000000000;1.000000000000000;1.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;1.000000000000000;0.000000000000000;0.000000000000000;4.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;265,827.884382000020000;682,975.734606000010000;4,726,223.307769999800000
148;Южен парк;Триадица;ГР.СОФИЯ;969.000000000000000;699.000000000000000;466.000000000000000;503.000000000000000;174.000000000000000;77.000000000000000;186.000000000000000;208.000000000000000;101.000000000000000;85.000000000000000;138.000000000000000;492.000000000000000;222.000000000000000;51.000000000000000;54.000000000000000;92.000000000000000;1,284,321.499529999900000;689,115.636784999980000;4,726,218.553810000400000
149;кв. Овча Купел - юг;Овча Купел;ГР.СОФИЯ;4,890.000000000000000;2,815.000000000000000;2,389.000000000000000;2,501.000000000000000;679.000000000000000;554.000000000000000;937.000000000000000;840.000000000000000;629.000000000000000;676.000000000000000;575.000000000000000;1,799.000000000000000;1,619.000000000000000;302.000000000000000;214.000000000000000;301.000000000000000;869,392.856430000040000;685,365.473943999970000;4,726,678.167980000400000
150;м. Лозенец част 2 и 3 - юг;Лозенец;ГР.СОФИЯ;10,769.000000000000000;6,039.000000000000000;4,935.000000000000000;5,834.000000000000000;1,269.000000000000000;1,278.000000000000000;1,716.000000000000000;1,451.000000000000000;1,378.000000000000000;1,463.000000000000000;2,214.000000000000000;5,442.000000000000000;3,147.000000000000000;465.000000000000000;359.000000000000000;509.000000000000000;871,462.283069000000000;690,678.355861000020000;4,726,879.673469999800000
151;м. гара Пионер;Изгрев;ГР.СОФИЯ;36.000000000000000;25.000000000000000;18.000000000000000;18.000000000000000;1.000000000000000;1.000000000000000;5.000000000000000;6.000000000000000;3.000000000000000;8.000000000000000;12.000000000000000;11.000000000000000;20.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;621,393.475028999960000;691,847.868054999970000;4,727,008.140180000100000
152;ж.к. Борово;Красно село;ГР.СОФИЯ;16,957.000000000000000;8,936.000000000000000;7,741.000000000000000;9,216.000000000000000;2,211.000000000000000;1,601.000000000000000;2,782.000000000000000;2,926.000000000000000;2,063.000000000000000;1,956.000000000000000;3,418.000000000000000;7,797.000000000000000;5,692.000000000000000;1,126.000000000000000;888.000000000000000;1,130.000000000000000;728,547.768195000010000;687,439.058602000000000;4,726,738.742189999700000
153;ж.к. Изток - изток;Изгрев;ГР.СОФИЯ;12,766.000000000000000;7,571.000000000000000;5,778.000000000000000;6,988.000000000000000;1,406.000000000000000;1,243.000000000000000;1,933.000000000000000;1,712.000000000000000;1,679.000000000000000;1,629.000000000000000;3,164.000000000000000;6,903.000000000000000;3,486.000000000000000;474.000000000000000;390.000000000000000;537.000000000000000;1,357,965.639050000100000;693,183.069249000050000;4,726,938.909789999900000
154;с. Бусманци;Искър;С.БУСМАНЦИ;1,699.000000000000000;638.000000000000000;819.000000000000000;880.000000000000000;230.000000000000000;211.000000000000000;230.000000000000000;292.000000000000000;225.000000000000000;242.000000000000000;269.000000000000000;42.000000000000000;531.000000000000000;25.000000000000000;10.000000000000000;6.000000000000000;2,558,944.423239999900000;699,256.141993999950000;4,727,411.102730000400000
155;м. Лозенец част 2 - север;Лозенец;ГР.СОФИЯ;3,087.000000000000000;1,655.000000000000000;1,395.000000000000000;1,692.000000000000000;318.000000000000000;319.000000000000000;470.000000000000000;417.000000000000000;427.000000000000000;431.000000000000000;705.000000000000000;1,648.000000000000000;827.000000000000000;92.000000000000000;77.000000000000000;67.000000000000000;381,869.671947999970000;690,610.509226000050000;4,727,448.570759999600000
156;м.Лозенец част 1;Лозенец / Триадица;ГР.СОФИЯ;9,570.000000000000000;6,010.000000000000000;4,469.000000000000000;5,101.000000000000000;1,161.000000000000000;971.000000000000000;1,657.000000000000000;1,413.000000000000000;1,320.000000000000000;1,250.000000000000000;1,798.000000000000000;4,991.000000000000000;2,513.000000000000000;336.000000000000000;257.000000000000000;388.000000000000000;1,059,305.389050000100000;689,765.391378000030000;4,726,822.154640000300000
157;м. БАН 4км;Слатина;ГР.СОФИЯ;4,808.000000000000000;2,805.000000000000000;2,154.000000000000000;2,654.000000000000000;519.000000000000000;522.000000000000000;768.000000000000000;690.000000000000000;603.000000000000000;620.000000000000000;1,086.000000000000000;2,362.000000000000000;1,532.000000000000000;259.000000000000000;189.000000000000000;204.000000000000000;979,644.905431000050000;693,798.177915000010000;4,727,442.179340000300000
158;ж.к. Стрелбище;Триадица;ГР.СОФИЯ;16,912.000000000000000;8,753.000000000000000;7,734.000000000000000;9,178.000000000000000;2,185.000000000000000;1,632.000000000000000;2,856.000000000000000;2,657.000000000000000;2,149.000000000000000;2,335.000000000000000;3,098.000000000000000;8,250.000000000000000;5,328.000000000000000;972.000000000000000;851.000000000000000;1,086.000000000000000;726,381.883099999980000;688,489.442049999950000;4,727,029.721479999800000
159;ж.к. Красно село;Красно село;ГР.СОФИЯ;11,510.000000000000000;6,181.000000000000000;5,322.000000000000000;6,188.000000000000000;1,322.000000000000000;1,220.000000000000000;1,887.000000000000000;1,796.000000000000000;1,440.000000000000000;1,517.000000000000000;2,328.000000000000000;5,396.000000000000000;3,905.000000000000000;734.000000000000000;541.000000000000000;655.000000000000000;679,196.391555999990000;686,903.889993999970000;4,727,078.833569999800000
160;Хидропарк  Искър- част НПЗ Искър север;Искър; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;657,778.948952000010000;698,185.022053000050000;4,727,277.949679999600000
161;ж.к.Бели Брези;Красно село;ГР.СОФИЯ;9,705.000000000000000;5,252.000000000000000;4,579.000000000000000;5,126.000000000000000;1,259.000000000000000;1,077.000000000000000;1,856.000000000000000;1,651.000000000000000;1,257.000000000000000;1,329.000000000000000;1,276.000000000000000;4,964.000000000000000;2,789.000000000000000;448.000000000000000;431.000000000000000;567.000000000000000;413,151.152516999980000;687,844.186089999970000;4,727,421.817060000300000
162;в.з Горна баня (разш. юг на кв. Горна баня);Овча Купел;ГР.СОФИЯ;1,581.000000000000000;986.000000000000000;733.000000000000000;848.000000000000000;199.000000000000000;135.000000000000000;155.000000000000000;234.000000000000000;198.000000000000000;230.000000000000000;430.000000000000000;166.000000000000000;388.000000000000000;99.000000000000000;5.000000000000000;3.000000000000000;1,633,372.508459999900000;682,450.724831999980000;4,726,671.926509999700000
163;ж.к. Иван Вазов;Триадица;ГР.СОФИЯ;7,235.000000000000000;3,977.000000000000000;3,276.000000000000000;3,959.000000000000000;763.000000000000000;628.000000000000000;1,080.000000000000000;1,002.000000000000000;928.000000000000000;1,063.000000000000000;1,771.000000000000000;3,766.000000000000000;2,199.000000000000000;367.000000000000000;246.000000000000000;365.000000000000000;544,629.643886000030000;689,133.262660000010000;4,727,672.771689999800000
164;Борисова градина - Семинарията;Лозенец;ГР.СОФИЯ;71.000000000000000;53.000000000000000;48.000000000000000;23.000000000000000;3.000000000000000;12.000000000000000;12.000000000000000;8.000000000000000;8.000000000000000;7.000000000000000;21.000000000000000;39.000000000000000;15.000000000000000;10.000000000000000;0.000000000000000;0.000000000000000;411,090.763266000020000;691,459.806531999960000;4,727,655.777959999600000
165;Борисова градина - юг;Изгрев; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;569,027.534175000040000;692,378.224065999970000;4,727,747.870249999700000
166;м. Медицински център Суходол;Овча Купел; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;417,856.506944000020000;679,627.782860000040000;4,727,024.036500000400000
167;с. Мало Бучино, м. Байна бара;Овча Купел; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;233,282.351586000000000;677,207.828614000000000;4,726,926.541020000400000
168;Южен парк част 2;Триадица;ГР.СОФИЯ,КВ.ДРАГАЛЕВЦИ;190.000000000000000;111.000000000000000;83.000000000000000;107.000000000000000;29.000000000000000;22.000000000000000;29.000000000000000;29.000000000000000;26.000000000000000;27.000000000000000;28.000000000000000;91.000000000000000;62.000000000000000;7.000000000000000;4.000000000000000;13.000000000000000;450,043.819736999980000;689,795.439908999950000;4,727,724.209990000400000
169;НПЗ Искър-север;Искър; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2,662,254.480880000200000;697,346.596131999980000;4,727,490.534330000200000
170;ж.к. Яворов;Слатина;ГР.СОФИЯ;23.000000000000000;10.000000000000000;10.000000000000000;13.000000000000000;3.000000000000000;2.000000000000000;5.000000000000000;3.000000000000000;5.000000000000000;2.000000000000000;3.000000000000000;12.000000000000000;3.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;284,576.528697000000000;692,730.090479000010000;4,728,208.642760000200000
171;СПЗ Слатина-юг;Слатина;ГР.СОФИЯ;1,154.000000000000000;760.000000000000000;654.000000000000000;500.000000000000000;71.000000000000000;410.000000000000000;174.000000000000000;127.000000000000000;90.000000000000000;119.000000000000000;163.000000000000000;380.000000000000000;615.000000000000000;72.000000000000000;31.000000000000000;36.000000000000000;1,188,694.504089999900000;695,412.327215999950000;4,727,745.660830000400000
172;ж.к. Славия;Красно село;ГР.СОФИЯ;2,686.000000000000000;1,361.000000000000000;1,166.000000000000000;1,520.000000000000000;295.000000000000000;220.000000000000000;369.000000000000000;388.000000000000000;321.000000000000000;415.000000000000000;678.000000000000000;1,149.000000000000000;1,028.000000000000000;172.000000000000000;107.000000000000000;121.000000000000000;825,214.149880000040000;686,491.137309000010000;4,727,539.272710000200000
173;СПЗ Слатина-юг;Слатина; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;851,256.363059000000000;696,328.161108999980000;4,728,216.916550000200000
174;м .Овча Купел - кв.50;Овча Купел;ГР.СОФИЯ;687.000000000000000;532.000000000000000;337.000000000000000;350.000000000000000;152.000000000000000;79.000000000000000;182.000000000000000;146.000000000000000;62.000000000000000;35.000000000000000;31.000000000000000;231.000000000000000;208.000000000000000;40.000000000000000;83.000000000000000;77.000000000000000;663,204.143647999970000;684,622.771197000050000;4,727,731.452229999900000
175;м. Лозенец част 3;Лозенец;ГР.СОФИЯ;10,886.000000000000000;6,339.000000000000000;4,982.000000000000000;5,904.000000000000000;1,148.000000000000000;1,029.000000000000000;1,794.000000000000000;1,468.000000000000000;1,354.000000000000000;1,653.000000000000000;2,440.000000000000000;5,864.000000000000000;2,871.000000000000000;154.000000000000000;205.000000000000000;230.000000000000000;847,201.906744000040000;690,754.412770999940000;4,728,087.975110000000000
176;с. Кривина, м. Ливадето;Искър; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;528,424.341661000040000;700,958.170270000000000;4,728,289.088180000000000
177;с.Казичане;Панчарево;С.КАЗИЧЕНЕ;44.000000000000000;14.000000000000000;18.000000000000000;26.000000000000000;10.000000000000000;8.000000000000000;8.000000000000000;5.000000000000000;5.000000000000000;5.000000000000000;3.000000000000000;0.000000000000000;9.000000000000000;5.000000000000000;9.000000000000000;3.000000000000000;1,466,218.720150000000000;701,440.945988000020000;4,727,983.119230000300000
178;к-с Медицинска академия;Триадица;ГР.СОФИЯ;582.000000000000000;377.000000000000000;286.000000000000000;296.000000000000000;74.000000000000000;77.000000000000000;96.000000000000000;92.000000000000000;93.000000000000000;78.000000000000000;72.000000000000000;303.000000000000000;127.000000000000000;15.000000000000000;3.000000000000000;33.000000000000000;542,357.336799000040000;689,055.445672999950000;4,728,229.928659999700000
179;Парк Гео Милев;Слатина;ГР.СОФИЯ;150.000000000000000;97.000000000000000;75.000000000000000;75.000000000000000;31.000000000000000;15.000000000000000;31.000000000000000;37.000000000000000;18.000000000000000;10.000000000000000;8.000000000000000;62.000000000000000;23.000000000000000;22.000000000000000;11.000000000000000;13.000000000000000;394,295.113087999980000;693,783.767399000000000;4,728,636.216070000100000
180;ж.к. Хиподрума;Красно село;ГР.СОФИЯ;10,831.000000000000000;5,958.000000000000000;4,918.000000000000000;5,913.000000000000000;1,120.000000000000000;1,083.000000000000000;1,738.000000000000000;1,561.000000000000000;1,334.000000000000000;1,530.000000000000000;2,465.000000000000000;5,413.000000000000000;3,595.000000000000000;571.000000000000000;406.000000000000000;546.000000000000000;713,945.363011999990000;688,105.535406999990000;4,727,992.077920000100000
181;ж.к. Гео Милев;Слатина;ГР.СОФИЯ;16,295.000000000000000;8,716.000000000000000;7,500.000000000000000;8,795.000000000000000;1,880.000000000000000;1,671.000000000000000;2,723.000000000000000;2,408.000000000000000;2,079.000000000000000;2,112.000000000000000;3,422.000000000000000;7,796.000000000000000;5,207.000000000000000;876.000000000000000;580.000000000000000;821.000000000000000;1,026,608.458150000000000;693,454.058032999980000;4,728,298.500850000400000
182;кв.Горна баня;Овча Купел;ГР.СОФИЯ;3,722.000000000000000;1,666.000000000000000;1,805.000000000000000;1,917.000000000000000;449.000000000000000;377.000000000000000;574.000000000000000;578.000000000000000;510.000000000000000;546.000000000000000;688.000000000000000;590.000000000000000;1,196.000000000000000;156.000000000000000;51.000000000000000;50.000000000000000;1,204,343.394900000000000;683,161.758249999960000;4,727,526.843999999600000
183;кв. Горна Баня - ЖП гара;Овча Купел;ГР.СОФИЯ;807.000000000000000;516.000000000000000;419.000000000000000;388.000000000000000;124.000000000000000;97.000000000000000;124.000000000000000;111.000000000000000;102.000000000000000;124.000000000000000;125.000000000000000;88.000000000000000;224.000000000000000;29.000000000000000;63.000000000000000;11.000000000000000;795,207.738509000050000;683,930.775819999980000;4,727,298.049279999900000
184;ЦГЧ Зона Г8-Средец;Средец;ГР.СОФИЯ;5,438.000000000000000;3,332.000000000000000;2,355.000000000000000;3,083.000000000000000;442.000000000000000;412.000000000000000;735.000000000000000;682.000000000000000;623.000000000000000;950.000000000000000;1,594.000000000000000;3,288.000000000000000;1,278.000000000000000;65.000000000000000;40.000000000000000;92.000000000000000;276,012.850928000000000;690,457.474686000030000;4,728,619.226569999900000
185;НДК - площад България;Триадица;ГР.СОФИЯ;189.000000000000000;133.000000000000000;81.000000000000000;108.000000000000000;14.000000000000000;15.000000000000000;34.000000000000000;24.000000000000000;18.000000000000000;35.000000000000000;49.000000000000000;100.000000000000000;56.000000000000000;3.000000000000000;0.000000000000000;6.000000000000000;265,524.600024999990000;689,941.281789000030000;4,728,429.103530000000000
186;с. Кривина;Панчарево;С.КРИВИНА;1,371.000000000000000;553.000000000000000;679.000000000000000;692.000000000000000;183.000000000000000;144.000000000000000;195.000000000000000;213.000000000000000;190.000000000000000;185.000000000000000;261.000000000000000;17.000000000000000;399.000000000000000;76.000000000000000;18.000000000000000;11.000000000000000;1,890,200.687130000000000;702,025.134024000030000;4,728,396.552439999800000
187;ЦГЧ Зона Г8 част Триадица;Триадица;ГР.СОФИЯ;5,106.000000000000000;3,218.000000000000000;2,212.000000000000000;2,894.000000000000000;475.000000000000000;435.000000000000000;681.000000000000000;692.000000000000000;587.000000000000000;778.000000000000000;1,458.000000000000000;2,968.000000000000000;1,260.000000000000000;69.000000000000000;66.000000000000000;99.000000000000000;273,411.306447000010000;689,645.619989000030000;4,728,642.700679999800000
188;ЦГЧ Зона Г6;Триадица;ГР.СОФИЯ;5,648.000000000000000;3,734.000000000000000;2,446.000000000000000;3,202.000000000000000;469.000000000000000;471.000000000000000;747.000000000000000;694.000000000000000;668.000000000000000;963.000000000000000;1,636.000000000000000;3,230.000000000000000;1,385.000000000000000;47.000000000000000;19.000000000000000;67.000000000000000;276,225.108575000020000;689,827.949881999990000;4,729,228.723640000400000
189;кв. Овча Купел - север;Овча Купел;ГР.СОФИЯ;14,155.000000000000000;7,475.000000000000000;6,838.000000000000000;7,317.000000000000000;1,818.000000000000000;1,842.000000000000000;2,809.000000000000000;2,132.000000000000000;2,181.000000000000000;1,897.000000000000000;1,476.000000000000000;4,846.000000000000000;5,436.000000000000000;771.000000000000000;535.000000000000000;765.000000000000000;1,784,198.417050000000000;685,474.605357000020000;4,727,647.697510000300000
190;ЦГЧ Зона Г11 - изток;Средец;ГР.СОФИЯ;1,837.000000000000000;1,119.000000000000000;802.000000000000000;1,035.000000000000000;156.000000000000000;162.000000000000000;229.000000000000000;239.000000000000000;212.000000000000000;275.000000000000000;564.000000000000000;1,085.000000000000000;473.000000000000000;25.000000000000000;23.000000000000000;16.000000000000000;80,966.219831800001000;690,985.120570000030000;4,728,851.462489999800000
191;кв. Крива река;Красно село;ГР.СОФИЯ;4,937.000000000000000;2,845.000000000000000;2,234.000000000000000;2,703.000000000000000;532.000000000000000;447.000000000000000;756.000000000000000;692.000000000000000;611.000000000000000;754.000000000000000;1,145.000000000000000;2,708.000000000000000;1,346.000000000000000;154.000000000000000;128.000000000000000;191.000000000000000;271,011.346663000000000;688,824.368510999950000;4,728,654.990050000100000
192;ж.к. Лагера;Красно село;ГР.СОФИЯ;13,372.000000000000000;7,029.000000000000000;6,283.000000000000000;7,089.000000000000000;1,587.000000000000000;1,351.000000000000000;2,401.000000000000000;2,061.000000000000000;1,642.000000000000000;2,033.000000000000000;2,297.000000000000000;6,491.000000000000000;4,412.000000000000000;708.000000000000000;599.000000000000000;779.000000000000000;791,988.097383999960000;687,641.412539000040000;4,728,332.601859999800000
193;3-та извънградска част;Средец;ГР.СОФИЯ;5,394.000000000000000;3,143.000000000000000;2,459.000000000000000;2,935.000000000000000;516.000000000000000;450.000000000000000;855.000000000000000;772.000000000000000;612.000000000000000;825.000000000000000;1,364.000000000000000;3,011.000000000000000;1,287.000000000000000;45.000000000000000;38.000000000000000;115.000000000000000;440,754.788217000020000;692,099.466584000040000;4,728,828.006240000000000
194;м.Горна баня - разш. Лозище Подлозище;Овча Купел;ГР.СОФИЯ;137.000000000000000;83.000000000000000;73.000000000000000;64.000000000000000;18.000000000000000;20.000000000000000;17.000000000000000;28.000000000000000;25.000000000000000;15.000000000000000;14.000000000000000;10.000000000000000;27.000000000000000;3.000000000000000;0.000000000000000;0.000000000000000;330,157.634859999990000;682,674.603099999950000;4,728,381.352810000100000
